NOME_SOLU|VAL_SOLUCAO_INICIAL|QTD_TROCAS_SOL_INCIAL|VAL_SOLUCAO_POS_REFI|QTD_TROCAS_POS_REFI|QTD_ITERACOES|HOUVE_MELHORA|TEMPO_HC|TEMPO_REF|TEMPO_TOTAL 
instanceLarge869_m=6_n=200_l=30_c=10_s=1|11353|898|9906|777|92|sim|17,6263|2,55574|20,2001
instanceLarge870_m=6_n=200_l=30_c=10_s=2|1124|843|1123|835|38|sim|13,6704|0,775564|14,4649
instanceLarge871_m=6_n=200_l=30_c=20_s=0|13276|1230|9519|865|283|sim|110,902|41,0698|152,065
instanceLarge872_m=6_n=200_l=30_c=20_s=1|15157|1230|11780|949|117|sim|110,437|21,3668|131,908
instanceLarge873_m=6_n=200_l=30_c=20_s=2|1154|1102|1154|1102|31|não|76,1207|3,62521|79,8583
instanceLarge874_m=6_n=200_l=30_c=20_s=0|5533|1245|4566|976|92|sim|99,1631|16,993|116,264
instanceLarge875_m=6_n=200_l=30_c=20_s=1|14936|1222|13241|1066|57|sim|104,21|9,98419|114,307
instanceLarge876_m=6_n=200_l=30_c=20_s=2|1113|1077|1113|1077|31|não|74,9033|3,62914|78,6442
instanceLarge877_m=6_n=200_l=30_c=20_s=0|8908|1220|7115|950|103|sim|109,152|17,7564|127,009
instanceLarge878_m=6_n=200_l=30_c=20_s=1|15114|1237|10724|855|198|sim|110,176|30,8899|141,156
instanceLarge879_m=6_n=200_l=30_c=20_s=2|1149|1097|1148|1090|50|sim|78,1461|6,08002|84,3423
instanceLarge880_m=6_n=200_l=30_c=20_s=0|3345|1246|3202|1159|40|sim|97,2974|6,11097|103,528
instanceLarge881_m=6_n=200_l=30_c=20_s=1|15213|1243|13813|1105|62|sim|108,525|11,0423|119,684
instanceLarge882_m=6_n=200_l=30_c=20_s=2|1217|1096|1214|1091|34|sim|73,2193|4,06473|77,3944
instanceLarge883_m=6_n=200_l=30_c=20_s=0|13516|1256|10750|981|90|sim|112,916|17,2546|130,28
instanceLarge884_m=6_n=200_l=30_c=20_s=1|15424|1256|11758|938|119|sim|112,493|21,758|134,356
instanceLarge885_m=6_n=200_l=30_c=20_s=2|1125|1077|1119|1057|52|sim|71,4182|6,40622|77,9333
instanceLarge886_m=6_n=200_l=30_c=20_s=0|10711|1241|7886|891|171|sim|112,229|29,1016|141,426
instanceLarge887_m=6_n=200_l=30_c=20_s=1|15587|1259|10577|837|212|sim|113,086|35,1867|148,36
instanceLarge888_m=6_n=200_l=30_c=20_s=2|1187|1082|1185|1078|69|sim|76,3787|7,94949|84,434
instanceLarge889_m=6_n=200_l=30_c=20_s=0|5573|1241|4337|912|97|sim|108,215|18,8612|127,173
instanceLarge890_m=6_n=200_l=30_c=20_s=1|15023|1250|10602|856|240|sim|111,056|37,1669|148,314
instanceLarge891_m=6_n=200_l=30_c=20_s=2|1152|1122|1152|1122|31|não|77,2065|3,80562|81,1297
instanceLarge892_m=6_n=200_l=30_c=20_s=0|1444|1144|1437|1132|51|sim|75,4639|6,0587|81,6314
instanceLarge893_m=6_n=200_l=30_c=20_s=1|15647|1278|10536|824|214|sim|113,158|34,0097|147,256
instanceLarge894_m=6_n=200_l=30_c=20_s=2|1239|1089|1233|1072|65|sim|72,6146|7,60041|80,3209
instanceLarge895_m=6_n=200_l=30_c=20_s=0|12475|1263|10808|1072|66|sim|114,153|11,4267|125,692
instanceLarge896_m=6_n=200_l=30_c=20_s=1|15196|1247|15143|1237|36|sim|114,612|4,86816|119,607
instanceLarge897_m=6_n=200_l=30_c=20_s=2|1157|1099|1155|1084|34|sim|76,4874|4,04846|80,645
instanceLarge898_m=6_n=200_l=30_c=20_s=0|7281|1235|6808|1139|43|sim|107,733|7,03813|114,889
instanceLarge899_m=6_n=200_l=30_c=20_s=1|15218|1248|10128|803|451|sim|109,234|61,051|170,371
instanceLarge900_m=6_n=200_l=30_c=20_s=2|1190|1099|1185|1085|42|sim|70,0984|5,44002|75,6523
instanceLarge901_m=6_n=200_l=40_c=20_s=0|4324|1146|3688|925|124|sim|67,3753|12,0368|79,4732
instanceLarge902_m=6_n=200_l=40_c=20_s=1|14100|1144|11304|898|195|sim|72,4898|17,4421|89,9897
instanceLarge903_m=6_n=200_l=40_c=20_s=2|1202|1056|1201|1047|38|sim|44,463|2,89409|47,4281
instanceLarge904_m=6_n=200_l=40_c=20_s=0|4261|1146|3872|999|80|sim|68,7943|7,76668|76,6293
instanceLarge905_m=6_n=200_l=40_c=20_s=1|14193|1166|11002|888|159|sim|73,3144|15,8084|89,1783
instanceLarge906_m=6_n=200_l=40_c=20_s=2|1180|1049|1180|1049|30|não|46,4092|2,21474|48,6948
instanceLarge907_m=6_n=200_l=40_c=20_s=0|1739|1100|1739|1100|31|não|54,7229|2,52212|57,3209
instanceLarge908_m=6_n=200_l=40_c=20_s=1|14186|1126|11695|930|73|sim|65,8875|7,91639|73,866
instanceLarge909_m=6_n=200_l=40_c=20_s=2|1175|1038|1175|1038|29|não|45,4517|2,21499|47,7408
instanceLarge910_m=6_n=200_l=40_c=20_s=0|5755|1154|4966|963|67|sim|70,0838|7,67521|77,8298
instanceLarge911_m=6_n=200_l=40_c=20_s=1|14220|1140|11149|886|167|sim|71,2278|16,3654|87,6539
instanceLarge912_m=6_n=200_l=40_c=20_s=2|1224|1074|1222|1056|43|sim|46,2808|3,33984|49,6911
instanceLarge913_m=6_n=200_l=40_c=20_s=0|11424|1145|9039|888|138|sim|67,4309|13,6997|81,193
instanceLarge914_m=6_n=200_l=40_c=20_s=1|13917|1148|10643|857|239|sim|67,0569|21,3571|88,4674
instanceLarge915_m=6_n=200_l=40_c=20_s=2|1166|1059|1162|1053|64|sim|45,2933|4,86303|50,2263
instanceLarge916_m=6_n=200_l=40_c=20_s=0|1209|1071|1204|1066|47|sim|48,6106|3,64508|52,326
instanceLarge917_m=6_n=200_l=40_c=20_s=1|14523|1173|13233|1069|53|sim|74,5527|5,72239|80,3489
instanceLarge918_m=6_n=200_l=40_c=20_s=2|1209|1071|1204|1066|47|sim|48,7986|3,65162|52,5208
instanceLarge919_m=6_n=200_l=40_c=20_s=0|2738|1145|2489|970|86|sim|58,8995|8,4094|67,3719
instanceLarge920_m=6_n=200_l=40_c=20_s=1|14127|1151|10921|869|203|sim|66,6395|19,1305|85,8286
instanceLarge921_m=6_n=200_l=40_c=20_s=2|1181|1035|1181|1035|29|não|47,5652|1,98198|49,6126
instanceLarge922_m=6_n=200_l=40_c=20_s=0|12406|1142|8698|780|434|sim|69,0491|32,8965|101,998
instanceLarge923_m=6_n=200_l=40_c=20_s=1|14152|1142|10689|843|244|sim|69,711|20,2264|89,992
instanceLarge924_m=6_n=200_l=40_c=20_s=2|1180|1042|1179|1040|61|sim|51,7833|4,74903|56,6057
instanceLarge925_m=6_n=200_l=40_c=20_s=0|11293|1132|9253|907|156|sim|73,7023|15,4457|89,209
instanceLarge926_m=6_n=200_l=40_c=20_s=1|14043|1128|12381|991|70|sim|73,5571|6,9833|80,6117
instanceLarge927_m=6_n=200_l=40_c=20_s=2|1150|1092|1146|1071|45|sim|48,3479|3,60038|52,0213
instanceLarge928_m=6_n=200_l=40_c=20_s=0|10448|1156|7588|816|356|sim|70,5563|29,1778|99,7904
instanceLarge929_m=6_n=200_l=40_c=20_s=1|14370|1165|12111|988|57|sim|71,9534|6,51004|78,5306
instanceLarge930_m=6_n=200_l=40_c=20_s=2|1199|1070|1199|1070|30|não|45,3569|2,31269|47,7442
instanceLarge931_m=6_n=200_l=40_c=30_s=0|11882|1525|10668|1344|70|sim|313,304|38,2425|351,904
instanceLarge932_m=6_n=200_l=40_c=30_s=1|18521|1522|15616|1264|80|sim|321,822|51,9427|374,111
instanceLarge933_m=6_n=200_l=40_c=30_s=2|1299|1339|1299|1339|31|não|228,858|10,72|239,912
instanceLarge934_m=6_n=200_l=40_c=30_s=0|4851|1510|3855|1116|139|sim|299,115|82,6073|382,025
instanceLarge935_m=6_n=200_l=40_c=30_s=1|18529|1521|16621|1364|64|sim|322,609|38,3029|361,299
instanceLarge936_m=6_n=200_l=40_c=30_s=2|1254|1351|1254|1351|32|não|236,51|11,8124|248,685
instanceLarge937_m=6_n=200_l=40_c=30_s=0|13151|1531|9962|1137|175|sim|334,816|97,8133|432,941
instanceLarge938_m=6_n=200_l=40_c=30_s=1|18736|1544|15511|1265|91|sim|322,351|60,1477|382,862
instanceLarge939_m=6_n=200_l=40_c=30_s=2|1220|1360|1217|1353|44|sim|241,737|16,6713|258,777
instanceLarge940_m=6_n=200_l=40_c=30_s=0|7921|1517|7013|1321|81|sim|326,946|50,5245|377,861
instanceLarge941_m=6_n=200_l=40_c=30_s=1|18301|1512|13121|1057|282|sim|323,816|136,369|460,488
instanceLarge942_m=6_n=200_l=40_c=30_s=2|1239|1341|1239|1341|31|não|236,261|12,6636|249,323
instanceLarge943_m=6_n=200_l=40_c=30_s=0|13262|1526|12031|1355|54|sim|332,321|32,3865|365,101
instanceLarge944_m=6_n=200_l=40_c=30_s=1|18597|1537|14037|1139|166|sim|327,528|95,1682|423,054
instanceLarge945_m=6_n=200_l=40_c=30_s=2|1213|1363|1213|1363|31|não|242,649|11,694|254,699
instanceLarge946_m=6_n=200_l=40_c=30_s=0|14899|1537|11362|1144|210|sim|330,67|115,776|446,759
instanceLarge947_m=6_n=200_l=40_c=30_s=1|18510|1534|12988|1057|282|sim|332,754|147,294|480,361
instanceLarge948_m=6_n=200_l=40_c=30_s=2|1213|1352|1208|1336|48|sim|240,002|18,5518|258,906
instanceLarge949_m=6_n=200_l=40_c=30_s=0|8203|1522|8111|1484|43|sim|314,404|22,5343|337,388
instanceLarge950_m=6_n=200_l=40_c=30_s=1|18559|1532|18413|1488|35|sim|323,039|18,5985|342,102
instanceLarge951_m=6_n=200_l=40_c=30_s=2|1272|1364|1272|1364|32|não|239,735|14,0453|254,208
instanceLarge952_m=6_n=200_l=40_c=30_s=0|7600|1496|6062|1146|224|sim|335,296|119,424|455,052
instanceLarge953_m=6_n=200_l=40_c=30_s=1|18629|1524|16407|1327|66|sim|339,791|40,6675|380,836
instanceLarge954_m=6_n=200_l=40_c=30_s=2|1298|1361|1298|1361|31|não|256,232|12,7536|269,376
instanceLarge955_m=6_n=200_l=40_c=30_s=0|11882|1534|9353|1189|132|sim|325,656|75,999|401,978
instanceLarge956_m=6_n=200_l=40_c=30_s=1|18547|1537|14129|1156|180|sim|333,521|98,1554|432,024
instanceLarge957_m=6_n=200_l=40_c=30_s=2|1212|1349|1206|1314|59|sim|230,971|24,7875|256,14
instanceLarge958_m=6_n=200_l=40_c=30_s=0|8374|1523|6856|1210|104|sim|307,414|60,3847|368,119
instanceLarge959_m=6_n=200_l=40_c=30_s=1|18509|1525|13170|1073|232|sim|317,551|124,274|442,156
instanceLarge960_m=6_n=200_l=40_c=30_s=2|1201|1380|1199|1376|65|sim|243,254|24,0605|267,673
instanceLarge961_m=7_n=200_l=30_c=10_s=0|2191|879|2180|860|29|sim|13,224|0,646773|13,8902
instanceLarge962_m=7_n=200_l=30_c=10_s=1|9768|894|8006|712|107|sim|14,6106|3,33405|17,961
instanceLarge963_m=7_n=200_l=30_c=10_s=2|1040|816|1038|811|30|sim|11,0607|0,614545|11,694
instanceLarge964_m=7_n=200_l=30_c=10_s=0|8291|886|6336|654|266|sim|14,4315|6,86903|21,3168
instanceLarge965_m=7_n=200_l=30_c=10_s=1|9560|885|7925|715|115|sim|14,7838|3,36575|18,1669
instanceLarge966_m=7_n=200_l=30_c=10_s=2|983|840|983|840|26|não|11,1874|0,506539|11,7121
instanceLarge967_m=7_n=200_l=30_c=10_s=0|3711|906|3463|823|51|sim|14,4494|1,48155|15,9526
instanceLarge968_m=7_n=200_l=30_c=10_s=1|9761|907|7468|678|258|sim|14,7456|6,53972|21,3015
instanceLarge969_m=7_n=200_l=30_c=10_s=2|945|837|943|829|51|sim|10,8138|1,05557|11,8879
instanceLarge970_m=7_n=200_l=30_c=10_s=0|2452|898|2363|843|34|sim|13,3302|0,894274|14,244
instanceLarge971_m=7_n=200_l=30_c=10_s=1|9741|903|9692|892|29|sim|15,196|0,638739|15,8551
instanceLarge972_m=7_n=200_l=30_c=10_s=2|993|805|993|805|25|não|11,2799|0,474827|11,7726
instanceLarge973_m=7_n=200_l=30_c=10_s=0|1631|872|1587|815|46|sim|13,218|1,21528|14,4523
instanceLarge974_m=7_n=200_l=30_c=10_s=1|9699|892|9559|877|32|sim|14,9085|0,786945|15,7225
instanceLarge975_m=7_n=200_l=30_c=10_s=2|988|809|988|809|26|não|11,2706|0,492457|11,7813
instanceLarge976_m=7_n=200_l=30_c=10_s=0|6372|881|6280|835|32|sim|13,2155|0,77561|14,0095
instanceLarge977_m=7_n=200_l=30_c=10_s=1|9748|893|8414|760|92|sim|13,3037|2,52256|15,8438
instanceLarge978_m=7_n=200_l=30_c=10_s=2|1016|819|1015|811|32|sim|9,9808|0,605578|10,6042
instanceLarge979_m=7_n=200_l=30_c=10_s=0|5843|913|5843|913|25|não|14,1921|0,535556|14,748
instanceLarge980_m=7_n=200_l=30_c=10_s=1|9844|900|7973|724|138|sim|14,1152|3,61929|17,7516
instanceLarge981_m=7_n=200_l=30_c=10_s=2|956|825|954|811|39|sim|10,4293|0,772024|11,2188
instanceLarge982_m=7_n=200_l=30_c=10_s=0|4376|904|4085|823|51|sim|13,9456|1,49128|15,4553
instanceLarge983_m=7_n=200_l=30_c=10_s=1|9781|907|7822|707|108|sim|14,1469|3,56677|17,7315
instanceLarge984_m=7_n=200_l=30_c=10_s=2|971|841|966|831|58|sim|10,8542|1,14595|12,0183
instanceLarge985_m=7_n=200_l=30_c=10_s=0|3023|875|2652|717|98|sim|13,5762|2,72799|16,3207
instanceLarge986_m=7_n=200_l=30_c=10_s=1|9805|895|7453|672|238|sim|14,2737|6,005|20,2944
instanceLarge987_m=7_n=200_l=30_c=10_s=2|990|820|989|811|30|sim|10,6753|0,583165|11,2767
instanceLarge988_m=7_n=200_l=30_c=10_s=0|6205|902|5755|816|62|sim|14,3584|1,71222|16,0894
instanceLarge989_m=7_n=200_l=30_c=10_s=1|9720|898|9720|898|26|não|14,4468|0,529629|14,9958
instanceLarge990_m=7_n=200_l=30_c=10_s=2|1002|831|996|815|57|sim|10,7569|1,14923|11,9241
instanceLarge991_m=7_n=200_l=30_c=20_s=0|1321|1146|1314|1115|52|sim|68,1492|6,84424|75,1078
instanceLarge992_m=7_n=200_l=30_c=20_s=1|13142|1234|9175|846|200|sim|85,1353|29,9158|115,136
instanceLarge993_m=7_n=200_l=30_c=20_s=2|978|1045|977|1035|42|sim|57,9742|4,73688|62,8182
instanceLarge994_m=7_n=200_l=30_c=20_s=0|10339|1231|7920|926|97|sim|86,3422|18,086|104,524
instanceLarge995_m=7_n=200_l=30_c=20_s=1|13165|1241|12855|1205|31|sim|87,5965|4,63875|92,3665
instanceLarge996_m=7_n=200_l=30_c=20_s=2|995|1057|995|1057|26|não|59,5846|3,04808|62,7466
instanceLarge997_m=7_n=200_l=30_c=20_s=0|2071|1199|1957|1069|66|sim|79,1374|10,2425|89,4915
instanceLarge998_m=7_n=200_l=30_c=20_s=1|13021|1257|9385|876|157|sim|91,2682|26,3879|117,748
instanceLarge999_m=7_n=200_l=30_c=20_s=2|1014|1085|1014|1085|27|não|64,4683|3,07936|67,657
